job_position,job_link,company_name,company_profile,job_location,job_posting_date
Python Developer with Spike,https://ca.linkedin.com/jobs/view/python-developer-with-spike-at-zortech-solutions-3645152222?refId=BPa9cZY64EkgRIbtGW34Vg%3D%3D&trackingId=GN1caRnie%2Fk8om3awUv2IA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,Zortech Solutions,https://ca.linkedin.com/company/zortech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-01
Industrial Affairs (IA) Data Scientist,https://ca.linkedin.com/jobs/view/industrial-affairs-ia-data-scientist-at-experfy-3647438174?refId=BPa9cZY64EkgRIbtGW34Vg%3D%3D&trackingId=WF0D%2BQS4kfM1AVP9lXO8qw%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,Experfy,https://www.linkedin.com/company/experfy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-01
Machine Learning Engineer,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-affinity-co-3641761906?refId=BPa9cZY64EkgRIbtGW34Vg%3D%3D&trackingId=5fJz0tHjzd55T5IRN2JFBA%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,Affinity.co,https://www.linkedin.com/company/project-affinity?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-05-28
"Data Scientist, Payments ML Accelerator",https://ca.linkedin.com/jobs/view/data-scientist-payments-ml-accelerator-at-stripe-3623079391?refId=BPa9cZY64EkgRIbtGW34Vg%3D%3D&trackingId=YGYSCj3wYAksnHgCz8wJGw%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,Stripe,https://www.linkedin.com/company/stripe?trk=public_jobs_jserp-result_job-search-card-subtitle,Canada,2023-05-31
AI Developer,https://ca.linkedin.com/jobs/view/ai-developer-at-levio-3641780206?refId=BPa9cZY64EkgRIbtGW34Vg%3D%3D&trackingId=B7zu%2Bob58GBRTZIwiSrquQ%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,Levio,https://ca.linkedin.com/company/levioconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Québec, Quebec, Canada",2023-05-28
Data Analyst,https://ca.linkedin.com/jobs/view/data-analyst-at-randstad-canada-3630129291?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=tIw5qjEawKT9ow59aWd%2F7A%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,Randstad Canada,https://ca.linkedin.com/company/randstadcanada?trk=public_jobs_jserp-result_job-search-card-subtitle,"Scarborough, Ontario, Canada",2023-06-12
Data Scientist,https://ca.linkedin.com/jobs/view/data-scientist-at-nuvoola-ai-3631618726?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=DK0jSMpqAGkZnweqPsFhtw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,Nuvoola AI,https://ca.linkedin.com/company/nuvoola?trk=public_jobs_jserp-result_job-search-card-subtitle,"Québec, Quebec, Canada",2023-05-14
Applied Research Scientist - Scientifique en recherche appliquée,https://ca.linkedin.com/jobs/view/applied-research-scientist-scientifique-en-recherche-appliqu%C3%A9e-at-mila-quebec-artificial-intelligence-institute-3622100000?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=%2BZeHAOk8UHQKgyjqkVGMlQ%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,Mila - Quebec Artificial Intelligence Institute,https://ca.linkedin.com/company/mila-quebec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-05-30
Data Analyst,https://ca.linkedin.com/jobs/view/data-analyst-at-raise-3650611368?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=Zl13D%2Bwif5pFX5%2F1geKeWQ%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,Raise,https://www.linkedin.com/company/raiserecruiting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-07-01
Data Scientist/Analyst,https://ca.linkedin.com/jobs/view/data-scientist-analyst-at-eteam-3577715844?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=kcTM2iiQy%2BMpi5mOqto%2Btg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,eTeam,https://www.linkedin.com/company/eteam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ontario, Canada",2023-04-25
NLP Engineer,https://ca.linkedin.com/jobs/view/nlp-engineer-at-chubb-3638608276?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=r0U%2BI%2BXXoYRCJekXAHD2%2Fw%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,Chubb,https://ch.linkedin.com/company/chubb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-16
Data Analyst,https://ca.linkedin.com/jobs/view/data-analyst-at-maxa-3642763774?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=Bx6htwhqVb2ez6fVnSbz%2FA%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,Maxa,https://ca.linkedin.com/company/maxa-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-06-27
Senior Data Analyst,https://ca.linkedin.com/jobs/view/senior-data-analyst-at-lancesoft-inc-3642796080?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=7zn5Pr0noUz9AwUDTe%2F6ag%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,"LanceSoft, Inc.",https://www.linkedin.com/company/lancesoft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-27
Data Analyst,https://ca.linkedin.com/jobs/view/data-analyst-at-mount-royal-university-3636449863?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=xrC3VeqCgoDthzpbkRPj7g%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,Mount Royal University,https://ca.linkedin.com/company/mount-royal-university?trk=public_jobs_jserp-result_job-search-card-subtitle,"Calgary, Alberta, Canada",2023-06-16
Machine Learning Engineer - NLP Chatbot Specialist,https://ca.linkedin.com/jobs/view/machine-learning-engineer-nlp-chatbot-specialist-at-genie-ai-3605421543?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=JkisXEF9AirRTKPszmsJ7w%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,GENIE AI,https://ca.linkedin.com/company/genieailabs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-04-17
Research Scientist (Machine Learning),https://ca.linkedin.com/jobs/view/research-scientist-machine-learning-at-deep-genomics-3592875958?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=J%2BdgzrU%2BI%2F7MxZCt8CjdrQ%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,Deep Genomics,https://ca.linkedin.com/company/deep-genomics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-05-04
Data Architect/ Modeler/ Data Scientist,https://ca.linkedin.com/jobs/view/data-architect-modeler-data-scientist-at-bevertec-3651920496?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=sOKTDHuFo1xQjPJVMlhZ4w%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,Bevertec,https://ca.linkedin.com/company/bevertec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-30
Data Scientist - Functional Biology,https://ca.linkedin.com/jobs/view/data-scientist-functional-biology-at-abcellera-3617639831?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=37Ae%2B4hsO%2Ftd4ke95gfp9g%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,AbCellera,https://ca.linkedin.com/company/abcellera?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-05-06
Junior Settlements Data Analyst,https://ca.linkedin.com/jobs/view/junior-settlements-data-analyst-at-nexus-energy-inc-3645268462?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=ULrQVqcifoi8CSrvV3Skzg%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,Nexus Energy Inc.,https://ca.linkedin.com/company/nexus-energy-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"North York, Ontario, Canada",2023-06-30
Data Scientist / Machine Learning Specialist (Application Development | Level 2 (CAD)),https://ca.linkedin.com/jobs/view/data-scientist-machine-learning-specialist-application-development-level-2-cad-at-soho-square-solutions-3647042855?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=P8E0MHm6MLZpTLr2C1oFvA%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,Soho Square Solutions,https://www.linkedin.com/company/sohosquaresolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-06-28
"Senior Data Scientist, Machine Learning",https://ca.linkedin.com/jobs/view/senior-data-scientist-machine-learning-at-rec-room-3641755934?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=Z6yUNK3OhKSU93VlihxSxg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,Rec Room,https://www.linkedin.com/company/recroominc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-05-28
Senior Data Scientist - Product Optimization,https://ca.linkedin.com/jobs/view/senior-data-scientist-product-optimization-at-course-hero-3651513197?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=cDDdV9WeJF2KszB7oOHZqg%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,Course Hero,https://www.linkedin.com/company/coursehero?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-30
Data Analyst,https://ca.linkedin.com/jobs/view/data-analyst-at-peroptyx-3650766659?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=UAFL8jmN3NHd3mWpIPcxfQ%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,Peroptyx,https://ie.linkedin.com/company/peroptyx?trk=public_jobs_jserp-result_job-search-card-subtitle,Canada,2023-06-29
AI/ML Data Scientist (part time or full time) - Freelance [Remote],https://ca.linkedin.com/jobs/view/ai-ml-data-scientist-part-time-or-full-time-freelance-remote-at-braintrust-3647174583?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=Bmie2qkpMTCdHnimXaLG6g%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,Braintrust,https://www.linkedin.com/company/usebraintrust?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-06-27
"Data Analyst, Growth",https://ca.linkedin.com/jobs/view/data-analyst-growth-at-stripe-3647555156?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=5S3LuxP3iuFkx2TatxEW3g%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,Stripe,https://www.linkedin.com/company/stripe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-01
"Data Scientist, Payments ML Accelerator",https://ca.linkedin.com/jobs/view/data-scientist-payments-ml-accelerator-at-stripe-3623079391?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=Qe6RSY0dh3FvENec7m9U1g%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,Stripe,https://www.linkedin.com/company/stripe?trk=public_jobs_jserp-result_job-search-card-subtitle,Canada,2023-05-31
Machine Learning Scientist - NLP,https://ca.linkedin.com/jobs/view/machine-learning-scientist-nlp-at-huawei-technologies-canada-co-ltd-3421574537?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=zu5AE9J7XdlOhYQXA8WIfw%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,"Huawei Technologies Canada Co., Ltd.",https://ca.linkedin.com/company/huawei-technologies-canada-co-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2022-12-31
Data Analyst (Hybrid),https://ca.linkedin.com/jobs/view/data-analyst-hybrid-at-global-technical-talent-an-inc-5000-company-3651010426?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=0ia4XD55tyhNqRo%2BpSQq5w%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,"Global Technical Talent, an Inc. 5000 Company",https://www.linkedin.com/company/global-technical-talent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-29
Data Scientist,https://ca.linkedin.com/jobs/view/data-scientist-at-j-m-group-3622598561?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=OUjAOEXS92Zaz6rStsxCIQ%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,J&M Group,https://ca.linkedin.com/company/jmgroupinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-05-11
Remote Data Analyst (Omnitrance Solutions Inc),https://ca.linkedin.com/jobs/view/remote-data-analyst-omnitrance-solutions-inc-at-bcjobs-3629999706?refId=Oarj9ql7yg6Xfrdb9lBWHA%3D%3D&trackingId=neEQIbQVnXCrE%2BeVGSUXow%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,BCJobs,https://ca.linkedin.com/company/bcjobs.ca?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-06-09
"Machine Learning Engineer, Payment Fraud",https://ca.linkedin.com/jobs/view/machine-learning-engineer-payment-fraud-at-stripe-3611944208?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=o09tkZy7pynVV%2FZnwFgW8Q%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,Stripe,https://www.linkedin.com/company/stripe?trk=public_jobs_jserp-result_job-search-card-subtitle,Canada,2023-05-05
Développeur de logiciels IA/ML // AI/ML Software Developer,https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-de-logiciels-ia-ml-ai-ml-software-developer-at-avid-3651233635?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=dAYcxeM8p7s50uUG2rw74w%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card,Avid,https://www.linkedin.com/company/avid-technology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-06-29
Data Scientist - Molecular Design & Engineering,https://ca.linkedin.com/jobs/view/data-scientist-molecular-design-engineering-at-abcellera-3606602758?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=7ColBdOEJ121NggcOHbwng%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,AbCellera,https://ca.linkedin.com/company/abcellera?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-07-01
Python Engineer - Analytics,https://ca.linkedin.com/jobs/view/python-engineer-analytics-at-ample-insight-3630694698?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=mDoact46sur6krV6RGDQgQ%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card,Ample Insight,https://ca.linkedin.com/company/ample-insight?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-09
Scientific Software Developer,https://ca.linkedin.com/jobs/view/scientific-software-developer-at-chemical-computing-group-3525833017?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=KnjdB%2FSVx41gp4pyLYSO5A%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card,Chemical Computing Group,https://ca.linkedin.com/company/chemical-computing-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montreal, Quebec, Canada",2023-03-13
"Data Scientist, Liquidity Management",https://ca.linkedin.com/jobs/view/data-scientist-liquidity-management-at-stripe-3647555154?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=935bnHQdSnc4peB30VPr3w%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card,Stripe,https://www.linkedin.com/company/stripe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-01
"Senior Data Scientist, Product Analytics",https://ca.linkedin.com/jobs/view/senior-data-scientist-product-analytics-at-rec-room-3641757895?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=H0JtV09o1L4f%2Bc1jZJU8yg%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card,Rec Room,https://www.linkedin.com/company/recroominc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-05-28
R&M Engineer,https://ca.linkedin.com/jobs/view/r-m-engineer-at-valiant-tms-3642794970?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=vwSVOZKjo8KJoqMGYmxUhQ%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card,Valiant TMS,https://ca.linkedin.com/company/valianttms?trk=public_jobs_jserp-result_job-search-card-subtitle,"Windsor, Ontario, Canada",2023-06-27
"Senior Data Scientist, Marketing Science",https://ca.linkedin.com/jobs/view/senior-data-scientist-marketing-science-at-scribd-3602485728?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=oBy%2BhC24oLvKRPgArILz5g%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card,Scribd,https://www.linkedin.com/company/scribd?trk=public_jobs_jserp-result_job-search-card-subtitle,Canada,2023-06-22
Python Developer,https://ca.linkedin.com/jobs/view/python-developer-at-eteam-3623244357?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=fjUBx5eGt4RXpenxOF7wbA%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card,eTeam,https://www.linkedin.com/company/eteam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-05-11
"Senior Data Scientist, Machine Learning",https://ca.linkedin.com/jobs/view/senior-data-scientist-machine-learning-at-rec-room-3641755934?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=68fkDtP6jnT2DvSln6N75A%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card,Rec Room,https://www.linkedin.com/company/recroominc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-05-28
Vision Software Developer (Test Automation),https://ca.linkedin.com/jobs/view/vision-software-developer-test-automation-at-lmi-technologies-3534536111?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=%2BhA15Z%2F24klz%2F34taQGqMw%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card,LMI Technologies,https://ca.linkedin.com/company/lmi-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vancouver, British Columbia, Canada",2023-02-25
Senior NLP Engineer,https://ca.linkedin.com/jobs/view/senior-nlp-engineer-at-fusemachines-3632626518?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=8khGIj6nM4OLA3%2FTq5jjrw%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card,Fusemachines,https://www.linkedin.com/company/fusemachines?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-09
Engineer - Machine Learning Track,https://ca.linkedin.com/jobs/view/engineer-machine-learning-track-at-huawei-technologies-canada-co-ltd-3649908620?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=QA%2BdxSbFD11k6Wtf%2BVs%2Bgg%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card,"Huawei Technologies Canada Co., Ltd.",https://ca.linkedin.com/company/huawei-technologies-canada-co-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Waterloo, Ontario, Canada",2023-06-28
Data Science Analyst II,https://ca.linkedin.com/jobs/view/data-science-analyst-ii-at-bcaa-3638154810?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=99FFYcqA10fQMXTaguTxSA%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card,BCAA,https://ca.linkedin.com/company/bcaa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Burnaby, British Columbia, Canada",2023-06-16
"Sr Full stack Developer (React, Python, GCP)-Canada",https://ca.linkedin.com/jobs/view/sr-full-stack-developer-react-python-gcp-canada-at-zortech-solutions-3515960314?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=YTYFqJJWkX%2FYOH05tfV8iQ%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card,Zortech Solutions,https://ca.linkedin.com/company/zortech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-03-09
Software Engineer ( All Levels),https://ca.linkedin.com/jobs/view/software-engineer-all-levels-at-warner-music-canada-3629924425?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=ApP2V%2FpNpC7umumTqHyMBQ%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card,Warner Music Canada,https://ca.linkedin.com/company/warner-music-canada?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-06-27
Candidature Spontanée,https://ca.linkedin.com/jobs/view/candidature-spontan%C3%A9e-at-agence-mac-media-3627131456?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=4pOAZP33mnhbUz4rirRs0w%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card,Agence Mac Media,https://ca.linkedin.com/company/agence-mac-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"Longueuil, Quebec, Canada",2023-05-14
Sr Software Engineer(Python),https://ca.linkedin.com/jobs/view/sr-software-engineer-python-at-techedin-3567017339?refId=m%2FW4o0t7S8a9BqQFffoW2A%3D%3D&trackingId=J7JSSLCoc5z%2BijxNuz8ngQ%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card,Techedin,https://www.linkedin.com/company/techedinlabs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toronto, Ontario, Canada",2023-04-14
